Time (s),Resistance (Ω),Stage
1,14462.37,Calibration
2,19545.46,Calibration
3,15293.39,Calibration
4,14923.92,Calibration
5,14863.39,Calibration
6,14833.23,Calibration
7,14389.52,Calibration
8,14713.34,Calibration
9,14245.11,Calibration
10,14375,Calibration
11,14418.6,Calibration
12,14173.55,Calibration
13,14447.76,Calibration
14,14273.86,Calibration
15,14159.29,Calibration
16,13947.37,Calibration
17,14202.13,Calibration
18,15340.35,Calibration
19,15091.91,Calibration
20,14863.39,Normal
21,14404.05,Normal
22,14638.99,Normal
23,14216.44,Normal
24,14535.65,Normal
25,14375,Normal
26,14302.67,Normal
27,13919.39,Normal
28,14565.09,Normal
29,14609.37,Normal
30,14535.65,Normal
31,15076.55,Normal
32,15387.48,Normal
33,15122.7,Normal
34,15184.5,Normal
35,14743.2,Normal
36,14848.3,Normal
37,15356.04,Normal
38,15418.99,Normal
39,15200,Normal
40,15045.87,Normal
41,15138.12,Normal
42,14954.29,Normal
43,16000,Normal
44,15967.03,Normal
45,15324.68,Normal
46,15673.98,Normal
47,15356.04,Normal
48,15722.36,Normal
49,15835.96,Normal
50,15803.4,Normal
51,15545.85,Normal
52,15450.59,Normal
53,15514.02,Normal
54,15387.48,Normal
55,15340.35,Normal
56,15403.23,Normal
57,15030.56,Normal
58,14848.3,Normal
59,15356.04,Normal
60,15262.18,Normal
61,15107.3,Normal
62,15122.7,Normal
63,14609.37,Normal
64,14863.39,Normal
65,14893.62,Normal
66,14535.65,Normal
67,14818.18,Normal
68,14609.37,Normal
69,14230.77,Normal
70,14579.83,Normal
71,15169.02,Normal
72,15514.02,Normal
73,16905.39,Normal
74,16677.53,Normal
75,16099.43,Normal
76,15770.92,Normal
77,15482.27,Normal
78,15371.75,Normal
79,15434.78,Normal
80,15498.13,Normal
81,15609.76,Normal
82,15293.39,Normal
83,14908.76,Normal
84,15076.55,Normal
85,15340.35,Normal
86,15246.61,Normal
87,14758.16,Normal
88,14878.49,Normal
89,15169.02,Normal
90,15169.02,Normal
91,15107.3,Normal
