Time (s),Resistance (Ω),Conductance (µS),Stage
1,19208.27,52.06090918130576,callibration
2,19652.43,50.88429268034538,callibration
3,19524.15,51.2186189923761,callibration
4,19208.27,52.06090918130576,callibration
5,19695.43,50.77319967119276,callibration
6,19609.54,50.9955868419147,callibration
7,19229.12,52.00445990248124,callibration
8,19291.84,51.83538739695125,callibration
9,19825.2,50.440853055706874,callibration
10,19890.51,50.27523175624959,callibration
11,20110.29,49.72578714677908,callibration
12,19566.79,51.10700324376149,callibration
13,19912.35,50.22008954241966,callibration
14,19760.17,50.60685206655611,callibration
15,20110.29,49.72578714677908,callibration
16,20310.88,49.23469588713044,callibration
17,20423.48,48.963252100033884,callibration
18,20154.64,49.61636625610778,callibration
19,20066.08,49.835344023346856,callibration
20,20154.64,49.61636625610778,Normal stage
21,20355.82,49.12599934564169,Normal stage
22,20559.7,48.63884200644951,Normal stage
23,20176.86,49.56172565998872,Normal stage
24,19912.35,50.22008954241966,Normal stage
25,20468.75,48.85496183206107,Normal stage
26,20536.91,48.692816981717314,Normal stage
27,20288.46,49.28910326362869,Normal stage
28,20400.89,49.01746933589662,Normal stage
29,20310.88,49.23469588713044,Normal stage
30,20310.88,49.23469588713044,Normal stage
31,20110.29,49.72578714677908,Normal stage
32,20110.29,49.72578714677908,Normal stage
33,20651.2,48.42333617416906,Normal stage
34,20697.15,48.31583092358127,Normal stage
35,20835.84,47.994225334807716,Normal stage
36,20651.2,48.42333617416906,Normal stage
37,20835.84,47.994225334807716,Normal stage
38,20835.84,47.994225334807716,Normal stage
39,20514.16,48.746816832860816,Normal stage
40,20582.52,48.584915744039115,Normal stage
41,20491.44,48.80086514173723,Normal stage
42,20468.75,48.85496183206107,Normal stage
43,20812.64,48.047724844133185,Normal stage
44,20514.16,48.746816832860816,Normal stage
45,20952.38,47.72727489669431,Normal stage
46,20674.16,48.3695589083184,Normal stage
47,20835.84,47.994225334807716,Normal stage
48,20536.91,48.692816981717314,Normal stage
49,20697.15,48.31583092358127,Normal stage
50,20446.1,48.90908290578644,Normal stage
51,20835.84,47.994225334807716,Normal stage
52,20333.33,49.180335931202606,Normal stage
53,20766.34,48.15485058994508,Normal stage
54,20355.82,49.12599934564169,Normal stage
55,20766.34,48.15485058994508,Normal stage
56,20333.33,49.180335931202606,Normal stage
57,20221.4,49.45256015903943,Normal stage
58,20468.75,48.85496183206107,Normal stage
59,20975.79,47.67400894078364,Normal stage
60,20559.7,48.63884200644951,Normal stage
61,20859.08,47.94075289993614,Normal stage
62,20720.18,48.26212899694887,Normal stage
63,20789.47,48.10127434706128,Normal stage
64,20378.34,49.0717104533539,Normal stage
65,20310.88,49.23469588713044,Normal stage
66,20882.35,47.887330688356435,Normal stage
67,20999.24,47.62077103742802,Normal stage
68,20929,47.78059152372306,Normal stage
69,20835.84,47.994225334807716,Normal stage
70,20835.84,47.994225334807716,Normal stage
71,20355.82,49.12599934564169,Normal stage
72,20628.27,48.477162651060894,Normal stage
73,20952.38,47.72727489669431,Normal stage
74,20378.34,49.0717104533539,Normal stage
75,20905.66,47.833935881478986,Normal stage
76,20288.46,49.28910326362869,Normal stage
77,20835.84,47.994225334807716,Normal stage
78,20835.84,47.994225334807716,Normal stage
79,20720.18,48.26212899694887,Normal stage
80,20243.72,49.398035538922684,Normal stage
81,20835.84,47.994225334807716,Normal stage
82,20835.84,47.994225334807716,Normal stage
83,20333.33,49.180335931202606,Normal stage
84,20491.44,48.80086514173723,Normal stage
85,20582.52,48.584915744039115,Normal stage
86,20355.82,49.12599934564169,Normal stage
87,20812.64,48.047724844133185,Normal stage
88,20154.64,49.61636625610778,Normal stage
89,20446.1,48.90908290578644,Normal stage
90,20720.18,48.26212899694887,Normal stage
91,20835.84,47.994225334807716,Normal stage
92,20859.08,47.94075289993614,Normal stage
93,20766.34,48.15485058994508,Normal stage
94,20674.16,48.3695589083184,Normal stage
95,20720.18,48.26212899694887,Normal stage
96,20975.79,47.67400894078364,Normal stage
97,20446.1,48.90908290578644,Normal stage
103,20835.84,47.994225334807716,Normal stage
103,21140.69,47.30214576723844,Normal stage
103,20882.35,47.887330688356435,Normal stage
103,20859.08,47.94075289993614,Normal stage
103,20674.16,48.3695589083184,Normal stage
103,20605.38,48.53101471557428,Normal stage
104,20514.16,48.746816832860816,Normal stage
105,20882.35,47.887330688356435,Normal stage
106,21046.25,47.51440280334976,Normal stage
107,21046.25,47.51440280334976,Normal stage
108,21164.38,47.24919888983282,Normal stage
109,21117.02,47.355166590740545,Normal stage
110,21235.7,47.090512674411485,Normal stage
111,21331.29,46.87949017616844,Normal stage
112,20882.35,47.887330688356435,Normal stage
113,21211.89,47.143371005601104,Normal stage
114,20674.16,48.3695589083184,Normal stage
115,21355.28,46.82682690182475,Normal stage
116,20355.82,49.12599934564169,Normal stage
117,20835.84,47.994225334807716,Normal stage
118,20929,47.78059152372306,Normal stage
119,20766.34,48.15485058994508,Normal stage
120,20975.79,47.67400894078364,Normal stage
121,20882.35,47.887330688356435,Normal stage
122,20952.38,47.72727489669431,Normal stage
123,20628.27,48.477162651060894,Normal stage
124,20905.66,47.833935881478986,Normal stage
125,20952.38,47.72727489669431,Normal stage
126,20882.35,47.887330688356435,Normal stage
127,20835.84,47.994225334807716,Normal stage
128,20221.4,49.45256015903943,Normal stage
129,20812.64,48.047724844133185,Normal stage
130,20835.84,47.994225334807716,Normal stage
131,20468.75,48.85496183206107,Normal stage
132,20468.75,48.85496183206107,Normal stage
133,20859.08,47.94075289993614,Normal stage
134,20766.34,48.15485058994508,Normal stage
135,20835.84,47.994225334807716,Normal stage
136,20110.29,49.72578714677908,Normal stage
137,20605.38,48.53101471557428,Normal stage
138,20975.79,47.67400894078364,Normal stage
139,20835.84,47.994225334807716,Normal stage
140,20674.16,48.3695589083184,Normal stage
141,20789.47,48.10127434706128,Normal stage
142,20514.16,48.746816832860816,Normal stage
143,20789.47,48.10127434706128,Normal stage
144,20859.08,47.94075289993614,Normal stage
145,20882.35,47.887330688356435,Normal stage
146,20835.84,47.994225334807716,Normal stage
147,20468.75,48.85496183206107,Normal stage
148,20812.64,48.047724844133185,Normal stage
149,20176.86,49.56172565998872,Normal stage
150,20835.84,47.994225334807716,Normal stage
151,21093.39,47.40821650763581,Normal stage
152,20859.08,47.94075289993614,Normal stage
153,21046.25,47.51440280334976,Normal stage
154,20835.84,47.994225334807716,Normal stage
155,20859.08,47.94075289993614,Normal stage
156,20835.84,47.994225334807716,Normal stage
157,20423.48,48.963252100033884,Normal stage
158,20812.64,48.047724844133185,Normal stage
159,20812.64,48.047724844133185,Normal stage
160,20859.08,47.94075289993614,Normal stage
161,20835.84,47.994225334807716,Normal stage
162,20310.88,49.23469588713044,Normal stage
163,20582.52,48.584915744039115,Normal stage
164,20468.75,48.85496183206107,Normal stage
165,20468.75,48.85496183206107,Normal stage
166,20536.91,48.692816981717314,Normal stage
167,20812.64,48.047724844133185,Normal stage
168,20789.47,48.10127434706128,Normal stage
169,20221.4,49.45256015903943,Normal stage
170,20789.47,48.10127434706128,Normal stage
171,20952.38,47.72727489669431,Normal stage
172,20999.24,47.62077103742802,Normal stage
173,20766.34,48.15485058994508,Normal stage
174,20812.64,48.047724844133185,Normal stage
175,21046.25,47.51440280334976,Normal stage
176,20651.2,48.42333617416906,Normal stage
177,20905.66,47.833935881478986,Normal stage
178,20243.72,49.398035538922684,Normal stage
179,21046.25,47.51440280334976,Normal stage
180,20536.91,48.692816981717314,Normal stage
181,20468.75,48.85496183206107,Normal stage
182,20905.66,47.833935881478986,Normal stage
183,20999.24,47.62077103742802,Normal stage
184,20905.66,47.833935881478986,Normal stage
185,20110.29,49.72578714677908,Normal stage
186,20110.29,49.72578714677908,Normal stage
187,20310.88,49.23469588713044,Normal stage
188,20355.82,49.12599934564169,Normal stage
189,20882.35,47.887330688356435,Normal stage
190,20243.72,49.398035538922684,Normal stage
191,20766.34,48.15485058994508,Normal stage
192,20812.64,48.047724844133185,Normal stage
193,20674.16,48.3695589083184,Normal stage
194,20333.33,49.180335931202606,Normal stage
195,20835.84,47.994225334807716,Normal stage
196,20766.34,48.15485058994508,Normal stage
197,20697.15,48.31583092358127,Normal stage
198,20789.47,48.10127434706128,Normal stage
199,20835.84,47.994225334807716,Normal stage
200,20110.29,49.72578714677908,Normal stage
201,20491.44,48.80086514173723,Normal stage
202,20929,47.78059152372306,Normal stage
203,20697.15,48.31583092358127,Normal stage
204,20605.38,48.53101471557428,Normal stage
205,20110.29,49.72578714677908,Normal stage
206,20651.2,48.42333617416906,Normal stage
207,20310.88,49.23469588713044,Normal stage
208,20199.12,49.50710724031542,Normal stage
209,20468.75,48.85496183206107,Normal stage
210,20697.15,48.31583092358127,Normal stage
211,20514.16,48.746816832860816,Normal stage
212,20743.24,48.208476592856265,Normal stage
213,20266.07,49.34355797646016,Normal stage
214,20266.07,49.34355797646016,Normal stage
215,20088.17,49.78054247848361,Normal stage
216,20812.64,48.047724844133185,Normal stage
217,20882.35,47.887330688356435,Normal stage
218,20835.84,47.994225334807716,Normal stage
219,20812.64,48.047724844133185,Normal stage
220,20859.08,47.94075289993614,Normal stage
221,20999.24,47.62077103742802,Normal stage
222,20882.35,47.887330688356435,Normal stage
223,20905.66,47.833935881478986,Normal stage
224,20789.47,48.10127434706128,Normal stage
225,20835.84,47.994225334807716,Normal stage
226,20835.84,47.994225334807716,Normal stage
227,20859.08,47.94075289993614,Normal stage
228,20905.66,47.833935881478986,Normal stage
229,20905.66,47.833935881478986,Normal stage
230,21022.73,47.567561396640684,Normal stage
231,20491.44,48.80086514173723,Normal stage
232,20882.35,47.887330688356435,Normal stage
233,20859.08,47.94075289993614,Normal stage
234,20446.1,48.90908290578644,Normal stage
235,20905.66,47.833935881478986,Normal stage
236,20720.18,48.26212899694887,Normal stage
237,21046.25,47.51440280334976,Normal stage
238,20835.84,47.994225334807716,Normal stage
239,20514.16,48.746816832860816,Normal stage
240,21140.69,47.30214576723844,Normal stage
241,20651.2,48.42333617416906,Normal stage
242,20378.34,49.0717104533539,Normal stage
243,20468.75,48.85496183206107,Normal stage
244,20446.1,48.90908290578644,Normal stage
245,20697.15,48.31583092358127,Normal stage
246,21475.79,46.56406120566461,Normal stage
