Time,Resistance (Ohms),Stage
533,-31756.6,Calibration (20s)
534,-42382.51,Calibration (20s)
535,-49897.81,Calibration (20s)
536,-48683.47,Calibration (20s)
537,-32800,Calibration (20s)
538,-30940.17,Calibration (20s)
539,-30934.33,Calibration (20s)
540,-30934.33,Calibration (20s)
541,-30934.33,Calibration (20s)
542,-30928.5,Calibration (20s)
543,-30940.17,Calibration (20s)
544,-30940.17,Calibration (20s)
545,-30934.33,Calibration (20s)
546,-30934.33,Calibration (20s)
547,-30916.84,Calibration (20s)
548,-30928.5,Calibration (20s)
549,-30940.17,Calibration (20s)
550,-30899.41,Calibration (20s)
551,-30940.17,Calibration (20s)
552,-30911.03,Calibration (20s)
553,-30911.03,Calibration (20s)
554,-30940.17,Calibration (20s)
555,-30940.17,Calibration (20s)
556,-30911.03,Calibration (20s)
557,-30916.84,Calibration (20s)
558,-30934.33,Calibration (20s)
559,-30922.67,Calibration (20s)
560,-30916.84,Calibration (20s)
561,-30916.84,Calibration (20s)
562,-30916.84,Calibration (20s)
563,-30928.5,Calibration (20s)
564,-30911.03,Calibration (20s)
565,-30934.33,Calibration (20s)
566,-30928.5,Calibration (20s)
567,-30911.03,Calibration (20s)
568,-30928.5,Calibration (20s)
569,-30922.67,Calibration (20s)
570,-30934.33,Calibration (20s)
571,-30922.67,Calibration (20s)
572,-30922.67,Calibration (20s)
573,-30928.5,Calibration (20s)
574,-30928.5,Calibration (20s)
575,-30928.5,Calibration (20s)
576,-30940.17,Calibration (20s)
577,-30940.17,Calibration (20s)
578,-30934.33,Calibration (20s)
579,-30928.5,Calibration (20s)
580,-30940.17,Calibration (20s)
581,-30928.5,Calibration (20s)
582,-30928.5,Calibration (20s)
583,-30928.5,Calibration (20s)
584,-30911.03,Calibration (20s)
585,-30928.5,Calibration (20s)
586,-30928.5,Calibration (20s)
587,-30905.22,Calibration (20s)
588,-30940.17,Calibration (20s)
589,-30940.17,Calibration (20s)
590,-30922.67,Calibration (20s)
591,-30928.5,Calibration (20s)
592,-30916.84,Calibration (20s)
593,-30940.17,Calibration (20s)
594,-30928.5,Calibration (20s)
595,-30916.84,Calibration (20s)
596,-30922.67,Calibration (20s)
597,-30911.03,Calibration (20s)
598,-30940.17,Calibration (20s)
599,-30928.5,Calibration (20s)
600,-30940.17,Calibration (20s)
601,-30934.33,Calibration (20s)
602,-30922.67,Calibration (20s)
603,-30940.17,Calibration (20s)
604,-30934.33,Calibration (20s)
605,-30922.67,Calibration (20s)
606,-30922.67,Calibration (20s)
607,-30922.67,Calibration (20s)
608,-30940.17,Calibration (20s)
609,-30940.17,Calibration (20s)
610,-30940.17,Calibration (20s)
611,-30940.17,Calibration (20s)
612,-30922.67,Calibration (20s)
613,-30934.33,Calibration (20s)
614,-30934.33,Calibration (20s)
615,-30916.84,Calibration (20s)
616,-30940.17,Calibration (20s)
617,-30940.17,Calibration (20s)
618,-30928.5,Calibration (20s)
619,-30922.67,Calibration (20s)
620,-30928.5,Calibration (20s)
621,-30928.5,Calibration (20s)
622,-30934.33,Calibration (20s)
623,-30928.5,Calibration (20s)
624,-30928.5,Calibration (20s)
625,-30928.5,Calibration (20s)
626,-30940.17,Calibration (20s)
627,-30922.67,Calibration (20s)
628,-30934.33,Calibration (20s)
629,-30940.17,Calibration (20s)
630,-30911.03,Calibration (20s)
631,-30922.67,Calibration (20s)
632,-30940.17,Calibration (20s)
633,-30946.02,Calibration (20s)
634,-30934.33,Calibration (20s)
635,-30928.5,Calibration (20s)
636,-30922.67,Calibration (20s)
637,-30922.67,Calibration (20s)
638,-30922.67,Calibration (20s)
639,-30940.17,Calibration (20s)
640,-30928.5,Calibration (20s)
641,-30940.17,Calibration (20s)
642,-30928.5,Calibration (20s)
643,-30940.17,Calibration (20s)
644,-30922.67,Calibration (20s)
645,-30922.67,Calibration (20s)
646,-30934.33,Calibration (20s)
647,-30911.03,Calibration (20s)
648,-30922.67,Calibration (20s)
649,-30940.17,Calibration (20s)
650,-30922.67,Calibration (20s)
651,-30940.17,Calibration (20s)
652,-30934.33,Calibration (20s)
653,-30922.67,Calibration (20s)
654,-30940.17,Calibration (20s)
655,-30922.67,Calibration (20s)
657,-30922.67,Calibration (20s)
659,-30928.5,Calibration (20s)
661,-30934.33,Calibration (20s)
663,-30911.03,Calibration (20s)
667,-30934.33,Calibration (20s)
669,-30934.33,Calibration (20s)
670,-30928.5,Calibration (20s)
671,-30922.67,Calibration (20s)
672,-30940.17,Calibration (20s)
673,-30940.17,Calibration (20s)
675,-30940.17,Calibration (20s)
675,-30940.17,Calibration (20s)
676,-30934.33,Calibration (20s)
677,-30934.33,Calibration (20s)
678,-30934.33,Calibration (20s)
679,-30899.41,Calibration (20s)
680,-30940.17,Calibration (20s)
681,-30928.5,Calibration (20s)
682,-30922.67,Calibration (20s)
683,-30934.33,Calibration (20s)
684,-30940.17,Calibration (20s)
685,-30928.5,Calibration (20s)
686,-30940.17,Calibration (20s)
687,-30928.5,Calibration (20s)
688,-30940.17,Calibration (20s)
689,-30911.03,Calibration (20s)
690,-30940.17,Calibration (20s)
691,-30940.17,Calibration (20s)
692,-30934.33,Calibration (20s)
693,-30940.17,Calibration (20s)
694,-30934.33,Calibration (20s)
695,-30934.33,Calibration (20s)
696,-30940.17,Calibration (20s)
697,-30934.33,Calibration (20s)
698,-30940.17,Calibration (20s)
699,-30940.17,Calibration (20s)
700,-30934.33,Calibration (20s)
701,-30934.33,Calibration (20s)
702,-30928.5,Calibration (20s)
703,-30940.17,Calibration (20s)
704,-30940.17,Calibration (20s)
705,-30934.33,Calibration (20s)
706,-30940.17,Calibration (20s)
707,-30940.17,Calibration (20s)
708,-30940.17,Calibration (20s)
709,-30928.5,Calibration (20s)
710,-30934.33,Calibration (20s)
711,-30934.33,Calibration (20s)
712,-30928.5,Calibration (20s)
713,-30934.33,Calibration (20s)
714,-30946.02,Calibration (20s)
715,-30940.17,Calibration (20s)
716,-30928.5,Calibration (20s)
717,-30928.5,Calibration (20s)
718,-30940.17,Calibration (20s)
719,-30934.33,Calibration (20s)
720,-30928.5,Calibration (20s)
721,-30946.02,Calibration (20s)
722,-30922.67,Calibration (20s)
723,-30934.33,Calibration (20s)
724,-30940.17,Calibration (20s)
725,-30940.17,Calibration (20s)
726,-30940.17,Calibration (20s)
727,-30934.33,Calibration (20s)
728,-30940.17,Calibration (20s)
729,-30940.17,Calibration (20s)
730,-30928.5,Calibration (20s)
731,-30934.33,Calibration (20s)
732,-30911.03,Calibration (20s)
733,-30916.84,Calibration (20s)
734,-30940.17,Calibration (20s)
735,-30946.02,Calibration (20s)
736,-30934.33,Calibration (20s)
737,-30928.5,Calibration (20s)
738,-30940.17,Calibration (20s)
739,-30940.17,Calibration (20s)
740,-30940.17,Calibration (20s)
741,-30928.5,Calibration (20s)
742,-30940.17,Calibration (20s)
743,-30940.17,Calibration (20s)
744,-30940.17,Calibration (20s)
745,-30940.17,Calibration (20s)
746,-30928.5,Calibration (20s)
747,-30928.5,Calibration (20s)
748,-30934.33,Calibration (20s)
749,-30940.17,Calibration (20s)
750,-30951.87,Calibration (20s)
751,-30940.17,Calibration (20s)
752,-30940.17,Calibration (20s)
753,-30922.67,Calibration (20s)
754,-30934.33,Calibration (20s)
755,-30940.17,Calibration (20s)
756,-30934.33,Calibration (20s)
757,-30940.17,Calibration (20s)
758,-30940.17,Calibration (20s)
759,-30940.17,Calibration (20s)
760,-30940.17,Calibration (20s)
