Time (s),Resistance (Ω),Stage
1,13346.64,Calibration
2,13656.84,Calibration
3,13629.54,Calibration
4,13386.64,Calibration
5,13835.85,Calibration
6,13629.54,Calibration
7,13933.37,Calibration
8,13602.3,Calibration
9,14017.6,Calibration
10,13919.39,Calibration
11,13919.39,Calibration
12,13697.92,Calibration
13,13933.37,Calibration
14,14045.8,Calibration
15,14088.24,Calibration
16,14003.52,Calibration
17,13933.37,Calibration
18,13933.37,Calibration
19,14074.08,Calibration
20,14074.08,Normal
21,14130.82,Normal
22,14130.82,Normal
23,14074.08,Normal
24,14130.82,Normal
25,13863.64,Normal
26,14159.29,Normal
27,13961.38,Normal
28,13877.55,Normal
29,14173.55,Normal
30,14102.41,Normal
31,13697.92,Normal
32,13711.64,Normal
33,14230.77,Normal
34,13849.74,Normal
35,14003.52,Normal
36,13947.37,Normal
37,13989.46,Normal
38,14130.82,Normal
39,14159.29,Normal
40,13877.55,Normal
41,14346.02,Normal
42,14302.67,Normal
43,14317.1,Normal
44,14273.86,Normal
45,14045.8,Normal
46,14360.5,Normal
47,14302.67,Normal
48,14116.61,Normal
49,13849.74,Normal
50,14288.26,Normal
51,14273.86,Normal
52,14302.67,Normal
53,13891.48,Normal
54,14074.08,Normal
55,14173.55,Normal
56,14230.77,Normal
57,13877.55,Normal
58,14216.44,Normal
59,14173.55,Normal
60,14273.86,Normal
61,14302.67,Normal
62,14230.77,Normal
63,14216.44,Normal
64,14116.61,Normal
65,14230.77,Normal
66,14216.44,Normal
67,14159.29,Normal
68,14216.44,Normal
69,13794.31,Normal
70,13766.69,Normal
71,14230.77,Normal
72,14245.11,Normal
73,14230.77,Normal
74,13766.69,Normal
75,13780.49,Normal
76,14145.05,Normal
77,14159.29,Normal
78,14202.13,Normal
79,14173.55,Normal
80,13739.13,Normal
81,14159.29,Normal
82,14130.82,Normal
83,13711.64,Normal
84,13961.38,Normal
85,13933.37,Normal
86,14245.11,Normal
87,14173.55,Normal
88,13877.55,Normal
89,13891.48,Normal
90,13697.92,Normal
91,13919.39,Normal
92,13891.48,Normal
93,14173.55,Normal
94,13766.69,Normal
95,13863.64,Normal
96,13947.37,Normal
97,14074.08,Normal
98,13905.43,Normal
99,13989.46,Normal
100,13697.92,Normal
101,13670.52,Normal
102,13989.46,Normal
103,13947.37,Normal
104,13905.43,Normal
105,13863.64,Normal
106,13835.85,Normal
107,13480.5,Normal
108,13919.39,Normal
109,13961.38,Normal
110,13725.38,Normal
111,13877.55,Normal
112,13520.97,Normal
113,13891.48,Normal
114,13711.64,Normal
115,13919.39,Normal
116,13697.92,Normal
117,13520.97,Normal
118,13684.21,Normal
119,13493.98,Normal
120,13780.49,Normal
121,13919.39,Normal
122,13725.38,Normal
123,13766.69,Normal
124,13507.46,Normal
125,13480.5,Normal
126,13480.5,Normal
127,13766.69,Normal
128,13835.85,Normal
129,13629.54,Normal
130,13507.46,Normal
131,13739.13,Normal
132,13821.99,Normal
133,13426.77,Normal
134,13400,Normal
135,13780.49,Normal
136,13739.13,Normal
137,13905.43,Normal
138,13919.39,Normal
139,13905.43,Normal
140,13835.85,Normal
141,13739.13,Normal
142,13835.85,Normal
143,13821.99,Normal
144,13561.57,Normal
145,13697.92,Normal
146,13766.69,Normal
147,13656.84,Normal
148,13739.13,Normal
149,13656.84,Normal
150,13520.97,Normal
151,13780.49,Normal
152,13400,Normal
153,13711.64,Normal
154,13293.51,Normal
155,13480.5,Normal
156,13629.54,Normal
157,13480.5,Normal
158,13670.52,Normal
159,13359.95,Normal
160,13267.04,Normal
161,13240.64,Normal
162,13629.54,Normal
163,13588.71,Normal
164,13359.95,Normal
165,13493.98,Normal
166,13413.38,Normal
167,13602.3,Normal
168,13467.05,Normal
169,13227.45,Normal
170,13083.43,Normal
171,13520.97,Normal
172,13174.87,Normal
173,13520.97,Normal
174,13070.42,Normal
175,13520.97,Normal
176,13214.29,Normal
178,13057.43,Normal
178,13480.5,Normal
179,13493.98,Normal
180,13096.45,Normal
181,13440.18,Normal
182,13480.5,Normal
183,13018.55,Normal
184,13214.29,Normal
185,13413.38,Normal
186,13253.83,Normal
187,13440.18,Normal
188,13413.38,Normal
189,13333.33,Normal
190,13426.77,Normal
191,13005.62,Normal
192,13400,Normal
193,13306.77,Normal
194,13400,Normal
195,13201.13,Normal
196,13031.5,Normal
197,13440.18,Normal
198,13413.38,Normal
199,13227.45,Normal
200,13174.87,Normal
201,13346.64,Normal
202,13096.45,Normal
203,13386.64,Normal
204,13005.62,Normal
205,13400,Normal
206,13293.51,Normal
207,13400,Normal
208,13400,Normal
209,13227.45,Normal
210,13044.46,Normal
211,13253.83,Normal
212,13018.55,Normal
213,13096.45,Normal
214,12928.33,Normal
215,13306.77,Normal
216,12979.8,Normal
217,13306.77,Normal
218,13306.77,Normal
219,13267.04,Normal
220,13070.42,Normal
221,13280.27,Normal
222,13333.33,Normal
223,12864.32,Normal
224,13267.04,Normal
225,12941.18,Normal
226,13280.27,Normal
227,13174.87,Normal
228,12966.91,Normal
229,12838.82,Normal
230,13201.13,Normal
231,13148.67,Normal
232,13174.87,Normal
233,13174.87,Normal
234,12928.33,Normal
235,12787.98,Normal
236,13174.87,Normal
237,13174.87,Normal
238,12966.91,Normal
239,12826.09,Normal
240,13096.45,Normal
241,12724.75,Normal
242,13083.43,Normal
243,12826.09,Normal
244,12762.65,Normal
245,13005.62,Normal
246,13083.43,Normal
247,12649.34,Normal
248,13057.43,Normal
249,13070.42,Normal
250,13148.67,Normal
251,13057.43,Normal
252,13096.45,Normal
253,13135.59,Normal
254,13070.42,Normal
255,13070.42,Normal
256,12941.18,Normal
257,12864.32,Normal
258,13148.67,Normal
259,13057.43,Normal
260,13201.13,Stress
261,13031.5,Stress
262,13018.55,Stress
263,13057.43,Stress
264,13440.18,Stress
265,13548.02,Stress
266,13821.99,Stress
267,13670.52,Stress
268,13821.99,Stress
269,14003.52,Stress
