Time (s),Resistance (Ω),Conductance (µS),Stage
1,16677.53,59.960917473990456,callibration
2,17281.81,57.86430935185608,callibration
3,17557.2,56.956690132823,callibration
4,18125,55.172413793103445,callibration
5,17706.36,56.47688175322314,callibration
6,16905.39,59.15273176188186,callibration
7,17245.51,57.98610768832004,callibration
8,17933.15,55.76265184867131,callibration
9,17538.67,57.01686615917855,callibration
10,18757.02,53.313372806554554,callibration
11,18656.4,53.600909071417846,callibration
12,17520.16,57.077104318682025,callibration
13,18757.02,53.313372806554554,callibration
14,18202.48,54.93756894664903,callibration
15,18125,55.172413793103445,callibration
16,17952.22,55.70341718183043,callibration
17,18125,55.172413793103445,callibration
18,18960.39,52.74153116048773,callibration
19,18696.57,53.48574631603551,callibration
20,18125,55.172413793103445,Normal stage
21,17800.41,56.17848128217271,Normal stage
22,17819.29,56.118958723944665,Normal stage
23,18477.05,54.12119358880341,Normal stage
24,17800.41,56.17848128217271,Normal stage
25,18736.84,53.3707925135722,Normal stage
31,18797.47,53.19864854153245,Normal stage
31,18716.69,53.42825040111259,Normal stage
31,18797.47,53.19864854153245,Normal stage
31,18067.17,55.34901149432922,Normal stage
31,18777.23,53.2559914321761,Normal stage
31,19291.84,51.83538739695125,Normal stage
37,17819.29,56.118958723944665,Normal stage
37,17245.51,57.98610768832004,Normal stage
37,17819.29,56.118958723944665,Normal stage
37,18028.75,55.466962490466614,Normal stage
37,17650.24,56.65645339666769,Normal stage
37,17933.15,55.76265184867131,Normal stage
38,16940.79,59.02912437967769,Normal stage
39,17838.21,56.059436456909076,Normal stage
40,17895.1,55.88121888114624,Normal stage
41,17781.55,56.238066985161595,Normal stage
42,17819.29,56.118958723944665,Normal stage
43,17173.19,58.2302996705912,Normal stage
44,17781.55,56.238066985161595,Normal stage
45,17631.58,56.71641452439315,Normal stage
46,17538.67,57.01686615917855,Normal stage
47,17520.16,57.077104318682025,Normal stage
48,17446.38,57.31848096854476,Normal stage
49,17857.14,56.00000896000144,Normal stage
50,18009.58,55.52600338264412,Normal stage
51,17687.63,56.536686938838045,Normal stage
52,17464.79,57.25806036030207,Normal stage
53,17464.79,57.25806036030207,Normal stage
54,17895.1,55.88121888114624,Normal stage
55,17857.14,56.00000896000144,Normal stage
56,17631.58,56.71641452439315,Normal stage
57,16905.39,59.15273176188186,Normal stage
58,17857.14,56.00000896000144,Normal stage
59,17650.24,56.65645339666769,Normal stage
60,17354.71,57.62124518358417,Normal stage
61,16905.39,59.15273176188186,Normal stage
62,17409.64,57.43944159672458,Normal stage
63,18144.33,55.1136360504907,Normal stage
64,18067.17,55.34901149432922,Normal stage
65,17819.29,56.118958723944665,Normal stage
66,17725.12,56.41710747233305,Normal stage
67,17263.65,57.92517804751602,Normal stage
